GiftId,TripId
36333,0
43971,0
85469,0
78172,0
45198,0
94498,0
40086,0
37229,0
58987,0
97555,0
10353,0
10097,0
31592,0
94529,0
23411,0
45931,0
23340,0
18097,0
54467,0
42688,0
88205,0
15885,0
79037,0
6837,0
35663,0
42774,0
82342,0
10751,0
96536,0
79093.0,0
18868,0
77886,0
18788,0
77461,0
84421,0
35157,0
12886,0
24573,0
77356,0
28109,0
51178,0
70854,0
55445,0
25667,0
25372,0
81001,0
46959,0
28898,0
15074,0
88900,0
39917,0
97347,0
67547,0
5356,0
34556,0
74486.0,0
23906.0,0
19508,0
28260,0
89991,0
53407,0
6601,0
19666,0
81117,0
79559,0
67327,0
21498,0
26826,0
83092,0
48734,0
13,1
39258,1
11321,1
24459,1
57935,1
53792,1
22506,1
98424,1
33601,1
49713,1
88152,1
87849,1
68722,1
7391,1
80917,1
65368,1
66271,1
78405,1
74488,1
20745,1
23399,1
64894,1
29443,1
54335,1
91151,1
47072,1
99080,1
24457,1
97030,1
81182,1
40895,1
1453,1
38024,1
16031,1
25112,1
48634,1
99317,1
55401,1
84032,1
84172,1
36665,1
34042,1
45607,1
75669,1
37417,1
9633,1
93427,1
66850,1
62051,1
61939,1
16047,1
23461,1
49031,1
60273,1
41236,1
77829,1
52025,1
9650,1
49649,1
16232,1
41934,1
26070,1
57767,1
20816,1
11926,1
39573,1
87854,1
3500,1
22423,1
91297,1
8571,2
97532,2
18436,2
4401,2
25885,2
28013,2
31678,2
18245,2
14711,2
96985,2
57141,2
7445,2
94970,2
15365,2
56009,2
89917,2
25059,2
81548,2
38259,2
81936,2
27914,2
46407,2
90643,2
34510,2
47884,2
40286,2
99938,2
69439,2
40690,2
49242,2
32867,2
69813,2
1937,2
40435,2
26258,2
98856,2
31932,2
15964,2
45324,2
75164,2
41941,2
48037,2
82298,2
86096,2
13034,2
43797,2
34724,2
93430,2
71221,2
84278,2
70101,2
78901,2
9140,2
58935,2
36338,2
39387.0,2
48379,2
24039,2
80223,2
7222,2
58191,2
79327,2
16084,2
5090,2
86073,2
54988,2
71042,2
40032,3
16247,3
7444,3
55870,3
18585,3
86068,3
17597,3
93035,3
35261,3
51721,3
4068,3
8504,3
2900,3
47684,3
92028,3
32351,3
98711,3
44207,3
4447,3
11008,3
89706,3
7314,3
82452,3
20926,3
10035,3
93521,3
28445,3
39458,3
85518,3
44495,3
22835,3
87988,3
88959,3
2574,3
40970,3
33675,3
2752,3
9217,3
55287,3
96623,3
1603,3
32289,3
75879,3
3643,3
68788,3
50832,3
41339,3
68937,3
47503,3
18463,3
85111,3
37297,3
53082,3
82230,3
61983,3
18101,3
93044,3
19681,3
7676,3
1445,3
88314,3
34060,3
33853,3
64688,3
855,3
89999,3
98004,3
73925,3
28553,3
92043,3
13343,4
36391,4
26571,4
62960,4
88241,4
40465,4
6596,4
93062,4
70878,4
52892,4
13600,4
61325,4
4636,4
23085,4
46503,4
84197,4
20250,4
86446,4
72031,4
83261,4
64591,4
5468,4
40943,4
10498,4
57809,4
32625,4
73457.0,4
62015,4
31858,4
72687,4
82797,4
14760,4
11553,4
48412,4
94858,4
33549,4
72002,4
79893,4
25846,4
7685,4
76358,4
12246,4
69445,4
2406,4
67568,4
30180,4
19323,4
67655,4
35677,4
86716,4
18125,4
84641,4
77295,4
39732,4
27817,4
47320,4
78414,4
63486,4
53762,4
37231,4
50515,4
66100,4
97839,4
85736,4
3316,4
17244,4
91737,4
34935,5
51129,5
4016,5
95418,5
50397,5
89696,5
56754,5
66880,5
14651,5
74583,5
35775,5
28548,5
73394,5
62271,5
91774,5
7930,5
9803,5
35033.0,5
81946,5
38188,5
95501,5
38236,5
28864,5
71940,5
90249,5
9240,5
4775,5
66023,5
36672,5
77246,5
59767,5
98791,5
55386,5
82840,5
45653,5
63340,5
2529,5
73653.0,5
59575,5
93849,5
91167,5
14683,5
51849,5
75140,5
20302,5
91096,5
47360,5
96343,5
33607,5
4977,5
99106,5
27819,5
32710,5
61745,5
85455,5
33211,5
83329,5
12593,5
68348,5
49522,5
50675,5
10112,5
37439,5
6112,5
83825,5
26396,5
30586,5
83744,5
63567,5
42977,5
17273,6
66263,6
52697,6
34721,6
64761,6
7822,6
24526,6
60593,6
28643,6
85377,6
10349,6
79424,6
59424,6
71967,6
3285,6
71692,6
780,6
19503,6
75662,6
85559,6
92150,6
37335,6
29779,6
29110,6
79796,6
16669,6
4810,6
11146,6
18005,6
49775,6
27190,6
56300,6
73511,6
28396,6
28952,6
90083,6
6874,6
56677,6
40390,6
70602,6
41795,6
3373,6
67904,6
34436,6
56860,6
54299,6
55425,6
46565,6
15802,6
27652,6
4446,6
73827,6
74697,6
2517,6
67715,6
98283,6
25943,6
82868,6
38897,6
71783,6
16789,6
49542,6
90196,6
66440,6
55469,6
44221,6
85876,6
21470,6
11006,6
80668,6
37679,7
39500,7
51403,7
5372,7
56990,7
21860,7
51766,7
13216,7
37529,7
66558,7
78690,7
68843,7
32506,7
35092,7
30883,7
89274.0,7
72050,7
76875,7
21394,7
29268,7
9651,7
12492,7
80216,7
4845,7
85014,7
45278,7
90823,7
42720,7
64217,7
90203,7
25301,7
25953,7
76093,7
2665,7
88920,7
3902,7
28500,7
28171,7
52299,7
8063,7
53491,7
83705,7
77778,7
49658,7
46797,7
8173,7
8700,7
65904,7
3413,7
35415,7
66799,7
40331,7
2799,7
30209,7
23154,7
41081,7
79942,7
48781,7
95899,7
97007,7
31570,7
24101,7
13864.0,7
47303,7
56431,7
49892,7
78560.0,7
63968,7
93118,7
48639,8
8294,8
70575,8
47722,8
78916,8
28053,8
35053,8
28125,8
77500,8
66257,8
77562,8
32058,8
10489,8
2779,8
78496,8
37126,8
90135,8
88470,8
68638,8
12789,8
34909,8
33140,8
95155,8
44010,8
76584,8
29139,8
88376,8
53070,8
37429,8
12435,8
98282,8
86997,8
14492,8
89764,8
52663,8
82959,8
58287,8
81913,8
40842,8
57677,8
52514,8
98122,8
59301,8
23943,8
64377,8
17630,8
6141,8
84541,8
26103,8
80566,8
49367,8
68189,8
58303,8
27314,8
62314,8
47876,8
27894,8
16268,8
65166,8
2334,8
97358,8
9135,8
81837,8
75883,8
66090,8
35487,8
31962,8
34236,8
21938,8
72977,8
43451,9
27943,9
48912,9
42151,9
466,9
15054,9
16529,9
36049,9
29151,9
41604,9
38169,9
81899,9
78638,9
1862,9
48701,9
97565,9
62655,9
90870,9
28395,9
7208,9
97375,9
40738,9
18280,9
30669,9
28368,9
76112,9
94894,9
49077,9
11558,9
11521,9
60693,9
78964,9
4873,9
30084,9
1310,9
12330,9
12498,9
37958,9
12389,9
66065,9
42788,9
78427,9
95687,9
70924,9
93205,9
35749,9
24155,9
39096,9
78009,9
20360,9
13815,9
66173,9
35309,9
66087,9
35618,9
50138,9
75656,9
41695,9
3823,9
9161,9
8905,9
66217,9
3223,9
75001,9
68658,9
12649,9
28295,9
66962,9
73270,9
91739,9
20589,10
79545,10
92726,10
10812,10
89446,10
89398,10
97037,10
50789,10
5926,10
21537,10
29190,10
52160,10
49727,10
44836,10
67392,10
31020,10
37064,10
71604,10
60707,10
32387,10
69383,10
95590,10
89331,10
44636,10
10210,10
27837,10
11210,10
77636,10
95809,10
91007,10
31786,10
56994,10
78082,10
91955,10
63624,10
97271,10
36787,10
44853,10
21209,10
1107,10
77369,10
71628,10
69329,10
88840,10
9416,10
64685,10
95570,10
65174,10
34173,10
58475,10
46547,10
37597,10
57439,10
26618,10
83187,10
2332,10
58208,10
8139,10
18651,10
44106,10
45597,10
88988,10
49551,10
45216,10
15475,10
5251,11
58434,11
31487,11
16310,11
45498,11
64130,11
27503,11
20516,11
24364,11
46096,11
51100,11
89013,11
76640,11
69718,11
30995,11
62795,11
58334,11
59391,11
52254,11
63106,11
4634,11
90617,11
26368,11
78151,11
73367,11
82016,11
99577,11
43573,11
32486,11
72873,11
37079,11
4913,11
2371,11
17230,11
95497.0,11
78766,11
16449,11
37748,11
16227,11
82571,11
7319,11
880,11
28579,11
88425,11
34011,11
27858,11
54382,11
18155,11
83637,11
41603,11
90537,11
55952,11
68077,11
25406,11
19884,11
89054,11
38936,11
50897,11
28152,11
39432,11
30905,11
23304,11
46709,11
43784,11
29943,11
5833,11
11857,11
85077,11
36037,11
25592,11
85404,12
80290,12
1662,12
5972,12
84819,12
4832,12
32161,12
87713,12
30773,12
52816,12
2935,12
79923,12
49294.0,12
27968,12
33545,12
49615,12
98186,12
16356,12
27347,12
17611,12
85024,12
89190,12
54685,12
53503,12
97817,12
83593,12
55016,12
75833,12
6809,12
6917,12
74107,12
782,12
46515,12
41734,12
76513,12
28737,12
3743,12
37010,12
63509,12
25404,12
63453,12
56976,12
85760,12
49363,12
87672,12
52624,12
66252,12
46082,12
72529,12
69217,12
82819,12
29355,12
26458,12
33053,12
23778,12
33856,12
29628,12
10953,12
74812,12
50698,12
81184,12
29186,12
33847,12
11706,12
9775,12
16387,12
23913,12
30367,12
40576,12
58586,12
65225,13
32759,13
37280,13
53259,13
94749,13
52181,13
97770,13
43309,13
6130,13
35083,13
32972,13
76775,13
92177,13
62490,13
31313,13
26819,13
9496,13
9233,13
87006,13
1842,13
12468,13
24867,13
76648,13
37839,13
96736,13
26855,13
70150,13
69948,13
363,13
72176,13
7324,13
15798,13
38047,13
96220,13
8556,13
72503,13
13569,13
40373,13
99681,13
96188,13
50425,13
10312,13
22270,13
6120,13
25918,13
98829,13
34351,13
61014,13
74755,13
29799,13
17355,13
479,13
30961,13
94027,13
48817,13
526,13
54529,13
41906,13
29091,13
20201,13
47842,13
63243,13
70727,13
55871,13
22571,13
92953,13
61301,13
84603,13
39481,13
91618,13
80446,14
33192,14
12619,14
67468,14
80866,14
19896,14
98909,14
42192,14
81541,14
47319,14
22732,14
61134,14
83797,14
99777,14
45167,14
23038,14
26764,14
15136,14
89171,14
80603,14
14099,14
2588,14
50837,14
28805,14
13504,14
44440,14
67079,14
30785,14
86507,14
80222,14
81605,14
34334,14
17794,14
33576,14
13938,14
92230,14
24968,14
66282,14
81672,14
1975,14
13574,14
88025,14
80581,14
38175,14
37058,14
63610,14
19876,14
64017,14
35363,14
81035,14
197,14
22572.0,14
85247,14
88078,14
92949,14
49518,14
81091,14
95447,14
96158,14
63896,14
43019,14
99620,14
5178,14
2294,14
66756,14
18459,14
31739,14
70953,14
20284,14
50129,14
81622,15
14764,15
42000,15
69255,15
56533,15
8240,15
15013,15
62543,15
82956,15
91215,15
93989,15
84649,15
19554,15
7714,15
39029,15
3591,15
96272,15
76561,15
14999,15
54871,15
18146,15
61512,15
30569,15
97695,15
69335,15
9779,15
35089,15
26810,15
32229,15
74495,15
60965,15
46758,15
83132,15
5985,15
41448,15
64354,15
54274,15
14452,15
13029,15
79543,15
18582,15
82764,15
72787,15
80265,15
29354,15
13384,15
83004,15
60070,15
