GiftId,TripId
12023,0
20229,0
20824,0
27379,0
27775,0
29356,0
30967,0
31713,0
36635,0
37923,0
40604,0
41578,0
43665,0
45791,0
47694,0
49652,0
51192,0
52141,0
52693,0
53059,0
54145,0
55229,0
60737,0
63373,0
64722,0
66870,0
67727,0
68098,0
69248,0
69401,0
69710,0
70521,0
71789,0
75380,0
76768,0
76966,0
77283,0
78007,0
78917,0
80168,0
80559,0
80956,0
81397,0
84389,0
85365,0
87105,0
88923,0
89289,0
89702,0
89776,0
90629,0
92317,0
96495,0
97786,0
99092,0
1,0
2740,0
3280,0
3426,0
9276,0
9679,0
4375,0
10045,0
14742,0
15819,0
13025,0
18838,0
19377,0
19722,0
63788,1
63887,1
66740,1
67689,1
75103,1
76185,1
76787,1
79212,1
82912,1
84984,1
86538,1
86613,1
87183,1
87220,1
89236,1
90693,1
92940,1
93199,1
93413,1
89677,1
94074,1
98041,1
99490,1
2,1
3791,1
5814,1
6437,1
10271,1
11082,1
11466,1
11917,1
12652,1
15201,1
18173,1
18230,1
19256,1
19993,1
21220,1
25655,1
33481,1
35027,1
38511,1
42444,1
43484,1
43537,1
44017,1
44788,1
45985,1
47364,1
48975,1
49980,1
51530,1
52670,1
53314,1
54135,1
58347,1
58731,1
59163,1
60531,1
61719,1
62767,1
93766,1
63598,1
63669,1
9662,2
10081,2
11409,2
13553,2
13658,2
14675,2
17168,2
17510,2
18732,2
23183,2
23190,2
26162,2
26712,2
27883,2
28494,2
31237,2
34246,2
35146,2
36932,2
39375,2
39801,2
42410,2
42419,2
43514,2
45074,2
50217,2
51045,2
53858,2
58358,2
59236,2
60322,2
62449,2
62887,2
63705,2
65196,2
67543,2
68109,2
71731,2
63477,2
71740,2
72354,2
74893,2
78245,2
80149,2
82072,2
82890,2
84508,2
86177,2
89084,2
90205,2
94294,2
96255,2
2699,2
96493,2
95840,2
97458,2
99135,2
68119,2
17304,2
3,2
1165,2
80365,3
81189,3
81213,3
82331,3
85064,3
85495,3
85651,3
86104,3
4,3
86,3
2252,3
7613,3
7657,3
7719,3
8853,3
9680,3
12672,3
14988,3
15052,3
15454,3
17370,3
17966,3
18007,3
18036,3
18671,3
19047,3
20141,3
20643,3
20937,3
22470,3
25586,3
26261,3
28191,3
28241,3
28440,3
29873,3
30171,3
31529,3
31776,3
31862,3
38480,3
40819,3
43150,3
43902,3
44523,3
47620,3
48387,3
48640,3
48718,3
49957,3
50379,3
56237,3
63678,3
69141,3
70211,3
74393,3
75003,3
76898,3
77007,3
78342,3
51138,4
35803,4
87155,4
90377,4
91173,4
92749,4
97981,4
98144,4
98456,4
99723,4
5,4
2853,4
5305,4
11414,4
13351,4
13605,4
21151,4
21496,4
25926,4
27133,4
27325,4
28019,4
31139,4
34635,4
35466,4
37034,4
38752,4
45782,4
46656,4
48030,4
48073,4
48295,4
54998,4
55372,4
56607,4
59660,4
59706,4
68490,4
75025,4
76624,4
76750,4
77019,4
77855,4
78548,4
84930,4
49805,5
50141,5
52653,5
53184,5
57146,5
60612,5
63607,5
63721,5
65575,5
