GiftId,TripId
8744,0
76838,0
17128,0
63748,0
97894,0
13958,0
86364,0
25183,0
51615,0
17672,0
35584,1
22273,1
16927,1
52928,1
89339,1
49376,1
91756,1
89411,1
512,1
16723,1
26311,2
45255,2
83439,2
75040,2
79472,2
6570,2
32600,2
71886,2
57980,2
77474,2
16096,3
80485,3
58200,3
86697,3
41402,3
58649,3
34838,3
48558,3
25359,3
22757,3
29774,4
87395,4
10201,4
83,4
39522,4
59179,4
69896,4
32856,4
63047,4
68092,4
5170,5
32747,5
58118,5
21809,5
30408,5
13128,5
16070,5
60817,5
67499,5
2141,5
66689,6
51151,6
81536,6
21485,6
82414,6
44870,6
86299,6
40462,6
66686,6
11675,6
75407,7
96295,7
50835,7
37747,7
87324,7
52057,7
65589,7
60005,7
11723,7
69042,7
26299,8
19628,8
77281,8
1521,8
39427,8
35995,8
3005,8
34283,8
90537,8
99833,8
72205,9
78382,9
77471,9
18955,9
40803,9
66354,9
75443,9
22917,9
17340,9
20742,9
39333,10
53013,10
96200,10
18016,10
37802,10
36061,10
27925,10
46593,10
92480,10
92229,10
74837,11
34514,11
47795,11
49519,11
47133,11
50633,11
13695,11
30518,11
70284,11
16985,11
748,12
90798,12
78601,12
30492,12
48085,12
91757,12
38138,12
15520,12
73970,12
75475,12
65667,13
33880,13
76183,13
65992,13
54548,13
46941,13
18078,13
76143,13
3082,13
55522,13
34594,14
14632,14
61390,14
99688,14
65558,14
77073,14
2722,14
41300,14
74339,14
4142,14
79840,15
19863,15
62999,15
36318,15
84319,15
16952,15
96350,15
70503,15
35060,15
97192,15
81152,16
29646,16
53057,16
84346,16
62642,16
74096,16
38349,16
41446,16
39955,16
76237,16
22186,17
97474,17
31804,17
29799,17
23595,17
52698,17
6109,17
52352,17
58833,17
62129,17
1136,18
62324,18
72593,18
12674,18
20833,18
15942,18
26137,18
65485,18
57723,18
10082,18
43939,19
50732,19
43489,19
31046,19
72639,19
24223,19
29826,19
72039,19
9023,19
43960,19
3971,20
92268,20
86732,20
16920,20
50165,20
10961,20
45229,20
31276,20
96348,20
76717,20
15565,21
36679,21
21761,21
74671,21
69120,21
20946,21
79018,21
83700,21
99083,21
59298,21
83371,22
85196,22
11147,22
14267,22
5036,22
22014,22
30610,22
26059,22
70616,22
83530,22
41297,23
54569,23
22427,23
68812,23
68801,23
41560,23
87198,23
11720,23
97386,23
1714,23
94333,24
30432,24
60285,24
56344,24
10927,24
87316,24
77331,24
63550,24
50092,24
51114,24
53538,25
21867,25
87998,25
45870,25
24914,25
49528,25
4975,25
83697,25
91069,25
37713,25
81980,26
76803,26
48813,26
73882,26
10984,26
12051,26
96223,26
64937,26
84218,26
57583,26
45530,27
55879,27
75525,27
41537,27
29408,27
45081,27
89426,27
92614,27
52425,27
33628,27
23990,28
15401,28
95731,28
75775,28
24363,28
93133,28
38565,28
75755,28
82169,28
36451,28
20099,29
2402,29
9453,29
94043,29
39286,29
93776,29
6297,29
82574,29
14869,29
34687,29
16774,30
66276,30
48614,30
41482,30
40723,30
69897,30
52638,30
94531,30
19253,30
68222,30
39703,31
31033,31
33476,31
31073,31
40815,31
73329,31
38835,31
7113,31
20544,31
30699,31
46579,32
4712,32
26356,32
44343,32
16137,32
66697,32
88377,32
98573,32
75821,32
72620,32
1775,33
91692,33
88895,33
67288,33
50832,33
27094,33
69266,33
70489,33
25825,33
60758,33
9221,34
14504,34
69777,34
65664,34
88953,34
36432,34
69324,34
50152,34
74794,34
5305,34
12729,35
40041,35
86705,35
70960,35
35379,35
46032,35
65132,35
30405,35
70393,35
27662,35
3429,36
90125,36
64252,36
35035,36
85113,36
72006,36
52400,36
51937,36
72057,36
94917,36
59253,37
59068,37
70520,37
9913,37
86696,37
14792,37
95099,37
18088,37
98519,37
87106,37
47819,38
72696,38
88826,38
8295,38
78153,38
63473,38
7325,38
92487,38
3076,38
43601,38
93177,39
82917,39
32596,39
75714,39
37510,39
66381,39
67186,39
33189,39
10456,39
50227,39
14345,40
30830,40
70571,40
91250,40
23462,40
38961,40
92237,40
3448,40
35315,40
12466,40
7190,41
90617,41
75692,41
1858,41
83004,41
53890,41
63824,41
94884,41
54843,41
56286,41
91028,42
79559,42
21808,42
13589,42
9425,42
5554,42
7756,42
25889,42
8703,42
63490,42
75704,43
28480,43
88483,43
74976,43
65852,43
12533,43
90698,43
76555,43
12556,43
83248,43
24240,44
41630,44
93920,44
93909,44
37547,44
94564,44
45428,44
34403,44
51939,44
68685,44
51511,45
99739,45
74813,45
1766,45
41581,45
88845,45
98353,45
49301,45
46053,45
90711,45
39173,46
22035,46
48258,46
17997,46
40734,46
14386,46
48930,46
77798,46
18768,46
12853,46
55109,47
39704,47
47107,47
64394,47
68964,47
76487,47
47680,47
58875,47
33327,47
29945,47
1736,48
79693,48
95914,48
6593,48
67516,48
46768,48
98831,48
78207,48
14603,48
97987,48
11902,49
74738,49
63116,49
16196,49
54109,49
72191,49
45585,49
26129,49
9706,49
82317,49
72198,50
27057,50
60983,50
68543,50
95653,50
48104,50
75802,50
43515,50
73829,50
18194,50
35442,51
56472,51
37320,51
45195,51
32132,51
40993,51
59917,51
93640,51
55390,51
78452,51
73510,52
85401,52
2737,52
67659,52
28898,52
57995,52
16132,52
76782,52
74682,52
87703,52
72562,53
20066,53
68498,53
38008,53
78316,53
71186,53
85868,53
45026,53
41689,53
64743,53
21610,54
69733,54
45187,54
54313,54
30930,54
27779,54
74207,54
84259,54
83368,54
56052,54
31297,55
50288,55
89188,55
93474,55
76071,55
63915,55
80787,55
56403,55
33160,55
91891,55
29582,56
97220,56
52175,56
16368,56
75165,56
52225,56
46111,56
98578,56
88718,56
8358,56
9326,57
66431,57
39517,57
47249,57
15980,57
79353,57
48981,57
7733,57
71882,57
933,57
94406,58
54645,58
11034,58
26792,58
65516,58
69002,58
54495,58
87303,58
18015,58
9235,58
82063,59
37891,59
91468,59
95106,59
57164,59
89893,59
93369,59
81268,59
6327,59
33291,59
99157,60
21958,60
93752,60
57023,60
25519,60
61782,60
92736,60
10343,60
23060,60
86041,60
45192,61
59596,61
75327,61
68962,61
8048,61
18036,61
28059,61
47472,61
51627,61
83694,61
81371,62
82891,62
50864,62
48650,62
30307,62
37990,62
77818,62
22554,62
52004,62
6895,62
79245,63
62761,63
23940,63
94011,63
10136,63
94475,63
34718,63
85818,63
48756,63
67833,63
50785,64
19247,64
3204,64
94671,64
83744,64
15652,64
32151,64
22139,64
73449,64
32575,64
66000,65
40374,65
74266,65
75845,65
41802,65
26963,65
52431,65
1903,65
62349,65
43141,65
39545,66
69885,66
31402,66
62185,66
55266,66
61824,66
93915,66
5327,66
77802,66
45387,66
46328,67
41721,67
20582,67
22848,67
32346,67
86361,67
84877,67
94930,67
46938,67
10908,67
71248,68
63081,68
76661,68
30928,68
83042,68
48293,68
64920,68
35571,68
41992,68
68522,68
54237,69
19215,69
30000,69
24641,69
89892,69
87236,69
67486,69
97416,69
5610,69
1451,69
26727,70
48213,70
20071,70
3946,70
86459,70
90750,70
88980,70
99798,70
58339,70
17413,70
79634,71
84623,71
91903,71
6612,71
65851,71
13634,71
47889,71
19859,71
88233,71
70007,71
10809,72
90425,72
61071,72
7994,72
50081,72
31711,72
47682,72
83663,72
88121,72
84573,72
19504,73
79966,73
1120,73
10583,73
38651,73
68582,73
34455,73
577,73
58507,73
30392,73
31036,74
53979,74
26378,74
7275,74
5422,74
59198,74
76892,74
83803,74
13474,74
59558,74
59467,75
13925,75
4569,75
68599,75
58939,75
8267,75
74700,75
77421,75
16872,75
92079,75
39889,76
74239,76
12871,76
65579,76
74190,76
50431,76
58592,76
46375,76
49559,76
54035,76
37638,77
71573,77
52266,77
27226,77
97430,77
44956,77
38776,77
41376,77
25646,77
83382,77
65689,78
94437,78
85349,78
2544,78
46118,78
66960,78
35750,78
83599,78
73402,78
79225,78
48034,79
26410,79
43774,79
40031,79
16776,79
98164,79
33082,79
93513,79
25923,79
68647,79
40287,80
47231,80
21616,80
44449,80
72651,80
2552,80
43220,80
52743,80
16363,80
27869,80
27346,81
71766,81
49463,81
20597,81
60397,81
60150,81
97104,81
39717,81
3041,81
34877,81
56948,82
42518,82
15343,82
1910,82
89352,82
56365,82
24182,82
98406,82
16995,82
61320,82
58269,83
80693,83
6400,83
47341,83
29958,83
99821,83
54300,83
23468,83
8469,83
48849,83
3757,84
9602,84
76644,84
75817,84
53012,84
78697,84
57104,84
32456,84
35408,84
93292,84
62608,85
89484,85
13514,85
73125,85
12534,85
46417,85
25237,85
20311,85
4460,85
60899,85
79931,86
36695,86
32838,86
5895,86
95207,86
43535,86
22555,86
99523,86
45729,86
41667,86
65870,87
7564,87
41614,87
71509,87
64898,87
72321,87
86109,87
53897,87
43965,87
626,87
20653,88
6151,88
95762,88
62938,88
5497,88
60503,88
88661,88
29223,88
42066,88
57719,88
30055,89
88533,89
11484,89
28360,89
19006,89
31269,89
99670,89
66290,89
73138,89
26211,89
12939,90
2831,90
24923,90
52567,90
13132,90
94413,90
7110,90
56807,90
92108,90
88227,90
54223,91
10598,91
15284,91
64260,91
15843,91
24630,91
7217,91
65422,91
32490,91
58599,91
44339,92
92155,92
4883,92
1936,92
27616,92
64171,92
4446,92
74105,92
20637,92
34694,92
18950,93
50216,93
82278,93
66380,93
53904,93
71246,93
12834,93
34511,93
89144,93
69589,93
92752,94
92234,94
25571,94
1290,94
36750,94
70738,94
55360,94
65547,94
77538,94
31015,94
28742,95
58278,95
39757,95
76215,95
42678,95
71210,95
71306,95
42911,95
17991,95
77211,95
62330,96
32835,96
82090,96
12936,96
90439,96
93858,96
49909,96
89686,96
75315,96
36998,96
27486,97
72939,97
8574,97
98112,97
51526,97
53583,97
52584,97
55599,97
68668,97
65447,97
44937,98
20278,98
75739,98
9533,98
34558,98
72188,98
58282,98
29833,98
31181,98
30440,98
99591,99
24057,99
83591,99
2462,99
56839,99
57877,99
9622,99
70204,99
85540,99
70498,99
41777,100
47149,100
52994,100
35832,100
96834,100
36276,100
79709,100
78607,100
59840,100
91763,100
53870,101
82992,101
97326,101
59057,101
93004,101
98035,101
92944,101
7074,101
6332,101
8643,101
18029,102
70533,102
61970,102
18698,102
44342,102
49396,102
4512,102
6577,102
75979,102
97662,102
66328,103
24067,103
91900,103
43736,103
58180,103
85494,103
5806,103
68982,103
16099,103
76540,103
28156,104
1494,104
95148,104
72122,104
83306,104
99056,104
27366,104
13443,104
33413,104
59659,104
58017,105
43865,105
87197,105
65401,105
54234,105
53277,105
97319,105
85679,105
95997,105
70736,105
88488,106
96251,106
42572,106
79492,106
36992,106
268,106
29988,106
93489,106
46423,106
8814,106
50078,107
28299,107
25387,107
94897,107
61687,107
38538,107
19347,107
7944,107
23333,107
87777,107
70039,108
2797,108
40680,108
41466,108
88365,108
3772,108
33785,108
95037,108
53717,108
14598,108
52722,109
63341,109
77800,109
24507,109
23620,109
58742,109
86464,109
75148,109
30093,109
69471,109
80163,110
64069,110
37272,110
82995,110
52480,110
8128,110
19703,110
17590,110
21215,110
80183,110
34632,111
97883,111
38136,111
98617,111
93900,111
24496,111
75463,111
53807,111
52955,111
10477,111
26426,112
68784,112
63816,112
69303,112
8460,112
36033,112
46881,112
88400,112
93724,112
8328,112
25697,113
27920,113
71806,113
84289,113
17881,113
38675,113
97067,113
52935,113
17794,113
83239,113
82205,114
61714,114
59279,114
14683,114
64682,114
2224,114
10439,114
11839,114
76702,114
64706,114
95147,115
31661,115
52790,115
54149,115
95464,115
16636,115
11898,115
69418,115
34209,115
34833,115
68058,116
44266,116
94690,116
4577,116
78395,116
28896,116
67904,116
61732,116
12276,116
76895,116
77259,117
57422,117
91805,117
7468,117
13935,117
28184,117
70164,117
97538,117
85034,117
16089,117
99717,118
3240,118
21392,118
10111,118
77544,118
12355,118
69739,118
35841,118
11179,118
67266,118
71930,119
95682,119
99859,119
48174,119
60322,119
75552,119
48005,119
24782,119
1759,119
63961,119
26376,120
73888,120
82967,120
77215,120
57266,120
82136,120
23399,120
76906,120
16273,120
52223,120
25834,121
69448,121
12249,121
51673,121
88169,121
59118,121
52988,121
18389,121
41615,121
17643,121
85812,122
75163,122
39198,122
48248,122
47507,122
91720,122
13563,122
70140,122
58567,122
16716,122
3025,123
7842,123
50073,123
39443,123
60973,123
10210,123
38569,123
33406,123
29032,123
16283,123
47183,124
77262,124
9875,124
74418,124
5405,124
35614,124
34315,124
62198,124
65449,124
16071,124
27870,125
75483,125
18141,125
65047,125
27549,125
56459,125
53902,125
83526,125
11134,125
98235,125
38893,126
50439,126
80365,126
9411,126
48895,126
37482,126
69986,126
64387,126
17187,126
78886,126
21576,127
94096,127
99700,127
12613,127
82340,127
51909,127
53756,127
4872,127
41438,127
56642,127
64822,128
69201,128
39,128
93322,128
43399,128
72506,128
76973,128
25424,128
61992,128
21785,128
26610,129
18331,129
72560,129
19339,129
5864,129
88201,129
94989,129
48893,129
92227,129
10840,129
44496,130
74802,130
77545,130
26331,130
22332,130
69035,130
38461,130
71705,130
74337,130
39303,130
33168,131
85266,131
87592,131
87850,131
11564,131
72749,131
75977,131
90891,131
67105,131
22540,131
76428,132
43914,132
96341,132
44192,132
26613,132
49719,132
34912,132
67643,132
86046,132
14590,132
99764,133
7277,133
67278,133
31176,133
67159,133
13238,133
46782,133
73935,133
82883,133
51402,133
52838,134
78925,134
69778,134
19214,134
9234,134
93933,134
7006,134
84669,134
61834,134
81310,134
46311,135
36389,135
55725,135
84762,135
94663,135
45451,135
24310,135
37250,135
40433,135
19830,135
89755,136
66814,136
57799,136
29815,136
59031,136
64754,136
44246,136
24027,136
97694,136
66543,136
15345,137
376,137
29979,137
95022,137
8974,137
46810,137
37146,137
3378,137
91809,137
83070,137
66418,138
76324,138
63119,138
70679,138
35656,138
19700,138
12861,138
61722,138
17654,138
85703,138
80148,139
5223,139
99991,139
27835,139
61153,139
30614,139
61524,139
41908,139
72326,139
98039,139
55511,140
39225,140
94055,140
65441,140
73847,140
20041,140
47905,140
86700,140
98068,140
41684,140
46832,141
53455,141
38397,141
7628,141
88150,141
58156,141
99111,141
47590,141
57706,141
31031,141
43299,142
417,142
37073,142
23389,142
64686,142
69380,142
98101,142
36130,142
82948,142
51351,142
61796,143
7715,143
12148,143
87165,143
16856,143
17639,143
5853,143
58130,143
3124,143
14882,143
70821,144
73558,144
8840,144
87775,144
91873,144
71449,144
2455,144
12671,144
61993,144
40393,144
4780,145
86512,145
40868,145
92049,145
91773,145
28040,145
97884,145
40131,145
22248,145
69082,145
8396,146
88977,146
73317,146
20116,146
91093,146
41470,146
34941,146
52839,146
42706,146
2575,146
46616,147
3349,147
48913,147
13378,147
88015,147
67606,147
1097,147
70655,147
72609,147
5851,147
13362,148
16225,148
18385,148
2458,148
74378,148
77920,148
50144,148
72608,148
68611,148
92660,148
94714,149
96383,149
79891,149
66678,149
34436,149
35079,149
98552,149
66478,149
15924,149
95425,149
41378,150
50481,150
76569,150
43388,150
40514,150
54968,150
60860,150
12883,150
50186,150
90592,150
74494,151
14423,151
44567,151
60269,151
6924,151
94999,151
94153,151
21099,151
42155,151
96008,151
36113,152
57550,152
66811,152
99601,152
598,152
89156,152
64168,152
87611,152
68236,152
70485,152
80965,153
13799,153
55997,153
93112,153
53514,153
30756,153
70675,153
16503,153
91107,153
30259,153
93877,154
11459,154
79993,154
31195,154
35380,154
59415,154
81049,154
27502,154
77513,154
23747,154
9881,155
69649,155
97055,155
77826,155
5999,155
21858,155
87417,155
79246,155
39088,155
30327,155
65609,156
45792,156
70978,156
45930,156
48039,156
90759,156
37040,156
89897,156
72902,156
46255,156
7848,157
50784,157
51736,157
80236,157
2754,157
74084,157
45114,157
92646,157
30191,157
95291,157
79026,158
32347,158
43767,158
97586,158
44191,158
4986,158
29866,158
87780,158
67567,158
34672,158
20483,159
97519,159
64047,159
94619,159
55832,159
75153,159
82831,159
97242,159
79335,159
29232,159
96530,160
67957,160
23698,160
22676,160
86848,160
26617,160
43302,160
39345,160
1789,160
13539,160
33135,161
63051,161
13045,161
49728,161
61911,161
77583,161
63819,161
2742,161
57880,161
5121,161
55817,162
41649,162
14323,162
90722,162
8861,162
37799,162
40630,162
61999,162
7335,162
29320,162
92232,163
41660,163
63419,163
10106,163
76669,163
30269,163
97373,163
15381,163
91700,163
24020,163
84002,164
95406,164
244,164
80205,164
65030,164
3350,164
47123,164
26748,164
84938,164
72412,164
69992,165
82389,165
82218,165
89399,165
26612,165
12211,165
80059,165
22264,165
52037,165
82087,165
67666,166
61836,166
81970,166
61760,166
65136,166
75193,166
42370,166
11556,166
47524,166
44143,166
93813,167
32353,167
30923,167
28238,167
41224,167
50038,167
64795,167
77499,167
19933,167
21955,167
11959,168
26779,168
68087,168
8054,168
98283,168
92497,168
39558,168
3711,168
64749,168
62150,168
74917,169
13531,169
64678,169
65898,169
46434,169
17292,169
10747,169
66108,169
20329,169
36029,169
58944,170
54824,170
55936,170
38787,170
20885,170
90648,170
91962,170
49276,170
44003,170
86497,170
53251,171
20526,171
57694,171
26192,171
94423,171
92772,171
90960,171
15787,171
37508,171
20966,171
94729,172
89946,172
27845,172
64105,172
75836,172
92865,172
71379,172
90733,172
34210,172
58160,172
71549,173
85623,173
46818,173
66393,173
77265,173
70477,173
64339,173
85986,173
99372,173
77523,173
71913,174
21675,174
71548,174
13160,174
6236,174
45088,174
54082,174
98356,174
41395,174
13123,174
85499,175
56309,175
45608,175
39618,175
14747,175
98909,175
36365,175
64613,175
33985,175
77047,175
49005,176
16328,176
28864,176
89537,176
65311,176
2714,176
91963,176
24139,176
74805,176
34322,176
89671,177
3719,177
15755,177
55404,177
36499,177
32618,177
29932,177
64482,177
62362,177
2934,177
47826,178
45711,178
72896,178
21173,178
55792,178
99320,178
21440,178
52744,178
92421,178
87596,178
38640,179
71187,179
26586,179
16772,179
58727,179
58357,179
73556,179
49324,179
85587,179
42290,179
62262,180
55695,180
46376,180
76673,180
86320,180
5320,180
69860,180
38482,180
67289,180
61559,180
64250,181
39595,181
26164,181
68926,181
25490,181
79977,181
33317,181
36122,181
69753,181
92949,181
62625,182
67743,182
77028,182
